order_id,item_name,item_id,item_cat,item_size
994,Tramisu,It023,Bakery,
994,Caramel Macchiato,It004,Drinks,Medium
995,Brownie,It016,Bakery,
995,Iced Latte,It010,Drinks,Medium
996,Iced Tea,It011,Drinks,Medium
996,Croissant,It015,Bakery,
997,Cheesecake,It018,Bakery,
997,Donut,It024,Bakery,
998,Americano,It022,Drinks,Medium
998,Carrot Cake,It026,Bakery,
998,Cheesecake,It018,Bakery,
998,Cappuccino,It001,Drinks,Medium
999,Americano,It022,Drinks,Medium
999,Latte,It002,Drinks,Medium
1000,Sandwich Salami&Mozzarella,It013,Bakery,
1000,Mocha,It006,Drinks,Medium
1000,Caramel Macchiato,It004,Drinks,Medium
1001,Toast,It014,Bakery,
1001,Donut,It024,Bakery,
1002,Espresso,It005,Drinks,
1002,Carrot Cake,It026,Bakery,
1003,Hot Chocolate,It008,Drinks,Medium
1003,Croissant,It015,Bakery,
1004,Cheesecake,It018,Bakery,
1004,Iced Americano,It009,Drinks,Medium
1004,Sandwich Salami&Mozzarella,It013,Bakery,
1005,Carrot Cake,It026,Bakery,
1005,Apple Pie,It025,Bakery,
1005,Iced Americano,It009,Drinks,Medium
1005,Brownie,It016,Bakery,
1006,White Mocha,It007,Drinks,Medium
1006,Apple Pie,It025,Bakery,
1006,Iced Latte,It010,Drinks,Medium
1007,Cookie,It017,Bakery,
1007,Iced Tea,It011,Drinks,Medium
1007,Apple Pie,It025,Bakery,
1008,Iced Mocha,It021,Drinks,Medium
1008,Tea,It019,Drinks,
1008,Iced Tea,It011,Drinks,Medium
1009,Sandwich Salami&Mozzarella,It013,Bakery,
1009,Americano,It022,Drinks,Medium
1009,Iced Latte,It010,Drinks,Medium
1009,Croissant,It015,Bakery,
1010,Apple Pie,It025,Bakery,
1010,White Mocha,It007,Drinks,Medium
1010,Sandwich Salami&Mozzarella,It013,Bakery,
1011,Toast,It014,Bakery,
1011,Tea,It019,Drinks,
1011,Iced Americano,It009,Drinks,Medium
1012,Toast,It014,Bakery,
1012,Tea,It019,Drinks,
1012,Espresso,It005,Drinks,
1012,Lemonade,It012,Drinks,Medium
1013,Croissant,It015,Bakery,
1013,Tea,It019,Drinks,
1014,Iced Americano,It009,Drinks,Medium
1014,Brownie,It016,Bakery,
1014,Donut,It024,Bakery,
1015,Cappuccino,It001,Drinks,Medium
1015,Donut,It024,Bakery,
1015,Lemonade,It012,Drinks,Medium
1015,Flat White,It003,Drinks,
1016,Flat White,It003,Drinks,
1016,Espresso,It005,Drinks,
1016,Lemonade,It012,Drinks,Medium
1016,Cappuccino,It001,Drinks,Medium
1017,Iced Latte,It010,Drinks,Medium
1017,Cheesecake,It018,Bakery,
1017,Brownie,It016,Bakery,
1018,Hot Chocolate,It008,Drinks,Medium
1018,Tea,It019,Drinks,
1018,Donut,It024,Bakery,
1019,Hot Chocolate,It008,Drinks,Medium
1019,Cheesecake,It018,Bakery,
1019,Herbal Tea,It020,Drinks,
1019,White Mocha,It007,Drinks,Medium
1020,Tea,It019,Drinks,
1020,Brownie,It016,Bakery,
1020,Croissant,It015,Bakery,
1020,Apple Pie,It025,Bakery,
1021,Espresso,It005,Drinks,
1021,Tea,It019,Drinks,
1021,Apple Pie,It025,Bakery,
1022,Tea,It019,Drinks,
1022,Tramisu,It023,Bakery,
1022,Croissant,It015,Bakery,
1022,Donut,It024,Bakery,
1023,Cappuccino,It001,Drinks,Medium
1023,Tramisu,It023,Bakery,
1024,Sandwich Salami&Mozzarella,It013,Bakery,
1024,Croissant,It015,Bakery,
1024,Cappuccino,It001,Drinks,Medium
1024,Toast,It014,Bakery,
1025,Carrot Cake,It026,Bakery,
1025,Americano,It022,Drinks,Medium
1025,Tea,It019,Drinks,
1025,White Mocha,It007,Drinks,Medium
1026,Carrot Cake,It026,Bakery,
1026,Mocha,It006,Drinks,Medium
1026,Tramisu,It023,Bakery,
1026,Donut,It024,Bakery,
1027,Iced Tea,It011,Drinks,Medium
1027,Carrot Cake,It026,Bakery,
1027,Tramisu,It023,Bakery,
1027,Sandwich Salami&Mozzarella,It013,Bakery,
1028,White Mocha,It007,Drinks,Medium
1028,Iced Americano,It009,Drinks,Medium
1029,Hot Chocolate,It008,Drinks,Medium
1029,Latte,It002,Drinks,Medium
1029,Carrot Cake,It026,Bakery,
1030,Americano,It022,Drinks,Medium
1030,Mocha,It006,Drinks,Medium
1030,Lemonade,It012,Drinks,Medium
1031,Croissant,It015,Bakery,
1031,White Mocha,It007,Drinks,Medium
1031,Latte,It002,Drinks,Medium
1032,Donut,It024,Bakery,
1032,Tea,It019,Drinks,
1032,Flat White,It003,Drinks,
1033,Donut,It024,Bakery,
1033,Lemonade,It012,Drinks,Medium
1034,Caramel Macchiato,It004,Drinks,Medium
1034,Iced Americano,It009,Drinks,Medium
1034,Tea,It019,Drinks,
1035,Sandwich Salami&Mozzarella,It013,Bakery,
1035,Cappuccino,It001,Drinks,Medium
1035,Iced Americano,It009,Drinks,Medium
1035,Iced Mocha,It021,Drinks,Medium
1036,Carrot Cake,It026,Bakery,
1036,Brownie,It016,Bakery,
1036,Tramisu,It023,Bakery,
1036,Caramel Macchiato,It004,Drinks,Medium
1037,Caramel Macchiato,It004,Drinks,Medium
1037,Iced Americano,It009,Drinks,Medium
1038,Latte,It002,Drinks,Medium
1038,Flat White,It003,Drinks,
1038,Toast,It014,Bakery,
1038,Apple Pie,It025,Bakery,
1039,Iced Tea,It011,Drinks,Medium
1039,Iced Americano,It009,Drinks,Medium
1039,Hot Chocolate,It008,Drinks,Medium
1040,Carrot Cake,It026,Bakery,
1040,Toast,It014,Bakery,
1040,Lemonade,It012,Drinks,Medium
1041,Cheesecake,It018,Bakery,
1041,Espresso,It005,Drinks,
1041,Brownie,It016,Bakery,
1041,Mocha,It006,Drinks,Medium
1042,Herbal Tea,It020,Drinks,
1042,Flat White,It003,Drinks,
1042,Espresso,It005,Drinks,
1043,Espresso,It005,Drinks,
1043,Croissant,It015,Bakery,
1043,Cheesecake,It018,Bakery,
1043,Tea,It019,Drinks,
1044,Iced Americano,It009,Drinks,Medium
1044,Flat White,It003,Drinks,
1044,Cheesecake,It018,Bakery,
1044,Mocha,It006,Drinks,Medium
1045,Flat White,It003,Drinks,
1045,Cookie,It017,Bakery,
1046,Espresso,It005,Drinks,
1046,Flat White,It003,Drinks,
1046,Latte,It002,Drinks,Medium
1046,Toast,It014,Bakery,
1047,Iced Americano,It009,Drinks,Medium
1047,Sandwich Salami&Mozzarella,It013,Bakery,
1048,Cookie,It017,Bakery,
1048,Croissant,It015,Bakery,
1048,Mocha,It006,Drinks,Medium
1049,Croissant,It015,Bakery,
1049,Cheesecake,It018,Bakery,
1050,Toast,It014,Bakery,
1050,Americano,It022,Drinks,Medium
1051,Latte,It002,Drinks,Medium
1051,Tramisu,It023,Bakery,
1051,Sandwich Salami&Mozzarella,It013,Bakery,
1051,Apple Pie,It025,Bakery,
1052,White Mocha,It007,Drinks,Medium
1052,Latte,It002,Drinks,Medium
1053,Hot Chocolate,It008,Drinks,Medium
1053,Americano,It022,Drinks,Medium
1054,Tea,It019,Drinks,
1054,Latte,It002,Drinks,Medium
1054,Toast,It014,Bakery,
1055,Iced Latte,It010,Drinks,Medium
1055,Flat White,It003,Drinks,
1056,Brownie,It016,Bakery,
1056,Herbal Tea,It020,Drinks,
1057,Mocha,It006,Drinks,Medium
1057,Americano,It022,Drinks,Medium
1058,Caramel Macchiato,It004,Drinks,Medium
1058,Croissant,It015,Bakery,
1058,Sandwich Salami&Mozzarella,It013,Bakery,
1059,Iced Tea,It011,Drinks,Medium
1059,Hot Chocolate,It008,Drinks,Medium
1059,Iced Latte,It010,Drinks,Medium
1060,Brownie,It016,Bakery,
1060,Lemonade,It012,Drinks,Medium
1060,Espresso,It005,Drinks,
1060,Croissant,It015,Bakery,
1061,Brownie,It016,Bakery,
1061,Cookie,It017,Bakery,
1061,Latte,It002,Drinks,Medium
1062,Croissant,It015,Bakery,
1062,Iced Latte,It010,Drinks,Medium
1062,Iced Americano,It009,Drinks,Medium
1062,Donut,It024,Bakery,
1063,White Mocha,It007,Drinks,Medium
1063,Tramisu,It023,Bakery,
1063,Cappuccino,It001,Drinks,Medium
1063,Lemonade,It012,Drinks,Medium
1064,Iced Americano,It009,Drinks,Medium
1064,Toast,It014,Bakery,
1064,Caramel Macchiato,It004,Drinks,Medium
1065,Americano,It022,Drinks,Medium
1065,Cappuccino,It001,Drinks,Medium
1065,Herbal Tea,It020,Drinks,
1065,Croissant,It015,Bakery,
1066,Americano,It022,Drinks,Medium
1066,Donut,It024,Bakery,
1067,White Mocha,It007,Drinks,Medium
1067,Iced Latte,It010,Drinks,Medium
1067,Latte,It002,Drinks,Medium
1067,Iced Mocha,It021,Drinks,Medium
1068,Cheesecake,It018,Bakery,
1068,Toast,It014,Bakery,
1068,Croissant,It015,Bakery,
1068,Espresso,It005,Drinks,
1069,Iced Latte,It010,Drinks,Medium
1069,Hot Chocolate,It008,Drinks,Medium
1069,Cheesecake,It018,Bakery,
1069,Americano,It022,Drinks,Medium
1070,Tramisu,It023,Bakery,
1070,Hot Chocolate,It008,Drinks,Medium
1071,Croissant,It015,Bakery,
1071,Sandwich Salami&Mozzarella,It013,Bakery,
1072,Donut,It024,Bakery,
1072,Iced Americano,It009,Drinks,Medium
1072,Tramisu,It023,Bakery,
1073,Iced Mocha,It021,Drinks,Medium
1073,Espresso,It005,Drinks,
1073,Tramisu,It023,Bakery,
1073,Latte,It002,Drinks,Medium
1074,Cheesecake,It018,Bakery,
1074,Donut,It024,Bakery,
1074,Lemonade,It012,Drinks,Medium
1075,Latte,It002,Drinks,Medium
1075,Flat White,It003,Drinks,
1076,Latte,It002,Drinks,Medium
1076,Iced Americano,It009,Drinks,Medium
1076,Cheesecake,It018,Bakery,
1076,Mocha,It006,Drinks,Medium
1077,Iced Latte,It010,Drinks,Medium
1077,Herbal Tea,It020,Drinks,
1077,Iced Americano,It009,Drinks,Medium
1077,Cheesecake,It018,Bakery,
1078,Tea,It019,Drinks,
1078,Lemonade,It012,Drinks,Medium
1078,Cookie,It017,Bakery,
1079,Lemonade,It012,Drinks,Medium
1079,Cappuccino,It001,Drinks,Medium
1079,Brownie,It016,Bakery,
1080,Lemonade,It012,Drinks,Medium
1080,Cappuccino,It001,Drinks,Medium
1081,Cheesecake,It018,Bakery,
1081,Carrot Cake,It026,Bakery,
1081,Latte,It002,Drinks,Medium
1081,Sandwich Salami&Mozzarella,It013,Bakery,
1082,Tea,It019,Drinks,
1082,Americano,It022,Drinks,Medium
1082,Caramel Macchiato,It004,Drinks,Medium
1082,Iced Latte,It010,Drinks,Medium
1083,White Mocha,It007,Drinks,Medium
1083,Iced Americano,It009,Drinks,Medium
1083,Iced Latte,It010,Drinks,Medium
1084,Carrot Cake,It026,Bakery,
1084,Sandwich Salami&Mozzarella,It013,Bakery,
1084,Iced Mocha,It021,Drinks,Medium
1085,Americano,It022,Drinks,Medium
1085,Espresso,It005,Drinks,
1086,Herbal Tea,It020,Drinks,
1086,Donut,It024,Bakery,
1087,Flat White,It003,Drinks,
1087,Lemonade,It012,Drinks,Medium
1087,Hot Chocolate,It008,Drinks,Medium
1087,Tea,It019,Drinks,
1088,Tramisu,It023,Bakery,
1088,Mocha,It006,Drinks,Medium
1089,Americano,It022,Drinks,Medium
1089,Iced Latte,It010,Drinks,Medium
1089,Herbal Tea,It020,Drinks,
1090,Cookie,It017,Bakery,
1090,Herbal Tea,It020,Drinks,
1091,Espresso,It005,Drinks,
1091,Tea,It019,Drinks,
1091,Donut,It024,Bakery,
1092,Iced Americano,It009,Drinks,Medium
1092,Flat White,It003,Drinks,
1092,Americano,It022,Drinks,Medium
1092,Carrot Cake,It026,Bakery,
1093,Americano,It022,Drinks,Medium
1093,Mocha,It006,Drinks,Medium
1093,Herbal Tea,It020,Drinks,
1094,Iced Latte,It010,Drinks,Medium
1094,Hot Chocolate,It008,Drinks,Medium
1094,Donut,It024,Bakery,
1095,Croissant,It015,Bakery,
1095,Latte,It002,Drinks,Medium
1095,Toast,It014,Bakery,
1095,Mocha,It006,Drinks,Medium
1096,Iced Latte,It010,Drinks,Medium
1096,Donut,It024,Bakery,
1097,Sandwich Salami&Mozzarella,It013,Bakery,
1097,Croissant,It015,Bakery,
1097,Mocha,It006,Drinks,Medium
1097,Toast,It014,Bakery,
1098,Lemonade,It012,Drinks,Medium
1098,Iced Latte,It010,Drinks,Medium
1098,Tea,It019,Drinks,
1098,Iced Americano,It009,Drinks,Medium
1099,Cookie,It017,Bakery,
1099,Toast,It014,Bakery,
1099,Iced Mocha,It021,Drinks,Medium
1099,Latte,It002,Drinks,Medium
1100,Carrot Cake,It026,Bakery,
1100,Croissant,It015,Bakery,
1100,Tea,It019,Drinks,
1101,Croissant,It015,Bakery,
1101,Flat White,It003,Drinks,
1102,Iced Mocha,It021,Drinks,Medium
1102,Iced Latte,It010,Drinks,Medium
1103,Hot Chocolate,It008,Drinks,Medium
1103,Tea,It019,Drinks,
1103,Cheesecake,It018,Bakery,
1103,Iced Mocha,It021,Drinks,Medium
1104,Iced Americano,It009,Drinks,Medium
1104,Sandwich Salami&Mozzarella,It013,Bakery,
1104,Latte,It002,Drinks,Medium
1104,Croissant,It015,Bakery,
1105,Latte,It002,Drinks,Medium
1105,Sandwich Salami&Mozzarella,It013,Bakery,
1106,White Mocha,It007,Drinks,Medium
1106,Sandwich Salami&Mozzarella,It013,Bakery,
1107,Croissant,It015,Bakery,
1107,Hot Chocolate,It008,Drinks,Medium
1108,Apple Pie,It025,Bakery,
1108,Iced Latte,It010,Drinks,Medium
1108,Croissant,It015,Bakery,
1109,Cookie,It017,Bakery,
1109,Iced Mocha,It021,Drinks,Medium
1109,Carrot Cake,It026,Bakery,
1110,Espresso,It005,Drinks,
1110,Toast,It014,Bakery,
1111,Cookie,It017,Bakery,
1111,Tea,It019,Drinks,
1111,Iced Tea,It011,Drinks,Medium
1112,Iced Latte,It010,Drinks,Medium
1112,Tea,It019,Drinks,
1112,Hot Chocolate,It008,Drinks,Medium
1112,Toast,It014,Bakery,
1113,Cheesecake,It018,Bakery,
1113,White Mocha,It007,Drinks,Medium
1114,Cappuccino,It001,Drinks,Medium
1114,Iced Tea,It011,Drinks,Medium
1115,Brownie,It016,Bakery,
1115,Latte,It002,Drinks,Medium
1115,Herbal Tea,It020,Drinks,
1116,Lemonade,It012,Drinks,Medium
1116,Brownie,It016,Bakery,
1116,Espresso,It005,Drinks,
1117,Flat White,It003,Drinks,
1117,Herbal Tea,It020,Drinks,
1118,Croissant,It015,Bakery,
1118,Flat White,It003,Drinks,
1119,Iced Americano,It009,Drinks,Medium
1119,Herbal Tea,It020,Drinks,
1120,Caramel Macchiato,It004,Drinks,Medium
1120,Iced Mocha,It021,Drinks,Medium
1120,Hot Chocolate,It008,Drinks,Medium
1120,Cookie,It017,Bakery,
1121,Iced Tea,It011,Drinks,Medium
1121,Herbal Tea,It020,Drinks,
1122,Cookie,It017,Bakery,
1122,Cheesecake,It018,Bakery,
1122,Americano,It022,Drinks,Medium
1122,Herbal Tea,It020,Drinks,
1123,Tea,It019,Drinks,
1123,Caramel Macchiato,It004,Drinks,Medium
1123,Iced Tea,It011,Drinks,Medium
1124,Apple Pie,It025,Bakery,
1124,Lemonade,It012,Drinks,Medium
1124,Tramisu,It023,Bakery,
1124,Flat White,It003,Drinks,
1125,Mocha,It006,Drinks,Medium
1125,Brownie,It016,Bakery,
1125,Herbal Tea,It020,Drinks,
1126,White Mocha,It007,Drinks,Medium
1126,Donut,It024,Bakery,
1126,Iced Americano,It009,Drinks,Medium
1126,Brownie,It016,Bakery,
1127,Cookie,It017,Bakery,
1127,Herbal Tea,It020,Drinks,
1128,Carrot Cake,It026,Bakery,
1128,Tramisu,It023,Bakery,
1129,Brownie,It016,Bakery,
1129,Cookie,It017,Bakery,
1130,Iced Americano,It009,Drinks,Medium
1130,Donut,It024,Bakery,
1130,Cookie,It017,Bakery,
1130,Tea,It019,Drinks,
1131,Americano,It022,Drinks,Medium
1131,Espresso,It005,Drinks,
1131,Herbal Tea,It020,Drinks,
1132,Sandwich Salami&Mozzarella,It013,Bakery,
1132,Iced Mocha,It021,Drinks,Medium
1132,Toast,It014,Bakery,
1133,Cheesecake,It018,Bakery,
1133,White Mocha,It007,Drinks,Medium
1133,Tramisu,It023,Bakery,
1133,Donut,It024,Bakery,
1134,Apple Pie,It025,Bakery,
1134,Iced Americano,It009,Drinks,Medium
1134,Tramisu,It023,Bakery,
1135,Caramel Macchiato,It004,Drinks,Medium
1135,Sandwich Salami&Mozzarella,It013,Bakery,
1135,Iced Mocha,It021,Drinks,Medium
1135,Apple Pie,It025,Bakery,
1136,Toast,It014,Bakery,
1136,Cappuccino,It001,Drinks,Medium
1136,Caramel Macchiato,It004,Drinks,Medium
1136,Iced Latte,It010,Drinks,Medium
1137,Carrot Cake,It026,Bakery,
1137,Apple Pie,It025,Bakery,
1137,Hot Chocolate,It008,Drinks,Medium
1137,Brownie,It016,Bakery,
1138,Toast,It014,Bakery,
1138,White Mocha,It007,Drinks,Medium
1139,Latte,It002,Drinks,Medium
1139,Croissant,It015,Bakery,
1140,Flat White,It003,Drinks,
1140,Donut,It024,Bakery,
1140,White Mocha,It007,Drinks,Medium
1140,Toast,It014,Bakery,
1141,Croissant,It015,Bakery,
1141,Cappuccino,It001,Drinks,Medium
1141,Herbal Tea,It020,Drinks,
1141,Espresso,It005,Drinks,
1142,Croissant,It015,Bakery,
1142,Lemonade,It012,Drinks,Medium
1142,Iced Americano,It009,Drinks,Medium
1143,White Mocha,It007,Drinks,Medium
1143,Croissant,It015,Bakery,
1143,Toast,It014,Bakery,
1143,Flat White,It003,Drinks,
1144,Caramel Macchiato,It004,Drinks,Medium
1144,Tea,It019,Drinks,
1144,Iced Tea,It011,Drinks,Medium
1145,Cappuccino,It001,Drinks,Medium
1145,Iced Tea,It011,Drinks,Medium
1145,Croissant,It015,Bakery,
1145,Hot Chocolate,It008,Drinks,Medium
1146,Iced Americano,It009,Drinks,Medium
1146,Americano,It022,Drinks,Medium
1147,Tramisu,It023,Bakery,
1147,Iced Latte,It010,Drinks,Medium
1147,Croissant,It015,Bakery,
1148,Cheesecake,It018,Bakery,
1148,Flat White,It003,Drinks,
1149,Iced Tea,It011,Drinks,Medium
1149,Tea,It019,Drinks,
1149,Caramel Macchiato,It004,Drinks,Medium
1150,Latte,It002,Drinks,Medium
1150,Cheesecake,It018,Bakery,
1150,Carrot Cake,It026,Bakery,
1150,Iced Mocha,It021,Drinks,Medium
1151,Apple Pie,It025,Bakery,
1151,Iced Americano,It009,Drinks,Medium
1151,Tramisu,It023,Bakery,
1152,Donut,It024,Bakery,
1152,Carrot Cake,It026,Bakery,
1152,Iced Mocha,It021,Drinks,Medium
1153,Iced Latte,It010,Drinks,Medium
1153,Espresso,It005,Drinks,
1154,Tramisu,It023,Bakery,
1154,Flat White,It003,Drinks,
1155,Iced Americano,It009,Drinks,Medium
1155,Americano,It022,Drinks,Medium
1155,Lemonade,It012,Drinks,Medium
1155,Donut,It024,Bakery,
1156,Lemonade,It012,Drinks,Medium
1156,Sandwich Salami&Mozzarella,It013,Bakery,
1157,Cookie,It017,Bakery,
1157,Cheesecake,It018,Bakery,
1158,Mocha,It006,Drinks,Medium
1158,Americano,It022,Drinks,Medium
1158,Iced Mocha,It021,Drinks,Medium
1159,Cappuccino,It001,Drinks,Medium
1159,Latte,It002,Drinks,Medium
1159,Mocha,It006,Drinks,Medium
1160,Apple Pie,It025,Bakery,
1160,Croissant,It015,Bakery,
1160,Carrot Cake,It026,Bakery,
1161,Croissant,It015,Bakery,
1161,Cheesecake,It018,Bakery,
1161,Tramisu,It023,Bakery,
1162,Flat White,It003,Drinks,
1162,Croissant,It015,Bakery,
1163,Herbal Tea,It020,Drinks,
1163,Sandwich Salami&Mozzarella,It013,Bakery,
1163,Brownie,It016,Bakery,
1163,Flat White,It003,Drinks,
1164,Americano,It022,Drinks,Medium
1164,Sandwich Salami&Mozzarella,It013,Bakery,
1164,Herbal Tea,It020,Drinks,
1165,Cheesecake,It018,Bakery,
1165,Sandwich Salami&Mozzarella,It013,Bakery,
1165,Toast,It014,Bakery,
1166,Flat White,It003,Drinks,
1166,Apple Pie,It025,Bakery,
1166,Donut,It024,Bakery,
1166,Mocha,It006,Drinks,Medium
1167,Herbal Tea,It020,Drinks,
1167,Espresso,It005,Drinks,
1167,Iced Tea,It011,Drinks,Medium
1168,Iced Latte,It010,Drinks,Medium
1168,Donut,It024,Bakery,
1169,Carrot Cake,It026,Bakery,
1169,Mocha,It006,Drinks,Medium
1169,Tea,It019,Drinks,
1169,Toast,It014,Bakery,
1170,Cappuccino,It001,Drinks,Medium
1170,Sandwich Salami&Mozzarella,It013,Bakery,
1170,Americano,It022,Drinks,Medium
1170,Cheesecake,It018,Bakery,
1171,Latte,It002,Drinks,Medium
1171,Lemonade,It012,Drinks,Medium
1172,Iced Americano,It009,Drinks,Medium
1172,Latte,It002,Drinks,Medium
1172,Carrot Cake,It026,Bakery,
1172,Tramisu,It023,Bakery,
1173,Cookie,It017,Bakery,
1173,Caramel Macchiato,It004,Drinks,Medium
1174,Herbal Tea,It020,Drinks,
1174,Iced Tea,It011,Drinks,Medium
1175,Iced Latte,It010,Drinks,Medium
1175,Latte,It002,Drinks,Medium
1175,Espresso,It005,Drinks,
1175,Apple Pie,It025,Bakery,
1176,Caramel Macchiato,It004,Drinks,Medium
1176,Donut,It024,Bakery,
1177,Lemonade,It012,Drinks,Medium
1177,Iced Mocha,It021,Drinks,Medium
1177,Hot Chocolate,It008,Drinks,Medium
1178,Iced Americano,It009,Drinks,Medium
1178,Mocha,It006,Drinks,Medium
1179,Carrot Cake,It026,Bakery,
1179,Apple Pie,It025,Bakery,
1179,Lemonade,It012,Drinks,Medium
1179,Tea,It019,Drinks,
1180,Iced Latte,It010,Drinks,Medium
1180,Cheesecake,It018,Bakery,
1180,Iced Tea,It011,Drinks,Medium
1180,Caramel Macchiato,It004,Drinks,Medium
1181,Americano,It022,Drinks,Medium
1181,Tramisu,It023,Bakery,
1181,Cappuccino,It001,Drinks,Medium
1182,Carrot Cake,It026,Bakery,
1182,Espresso,It005,Drinks,
1183,Tea,It019,Drinks,
1183,Cookie,It017,Bakery,
1183,Espresso,It005,Drinks,
1184,Tramisu,It023,Bakery,
1184,Iced Mocha,It021,Drinks,Medium
1184,Cappuccino,It001,Drinks,Medium
1185,Iced Latte,It010,Drinks,Medium
1185,Apple Pie,It025,Bakery,
1185,Brownie,It016,Bakery,
1186,Espresso,It005,Drinks,
1186,Toast,It014,Bakery,
1187,Croissant,It015,Bakery,
1187,Iced Americano,It009,Drinks,Medium
1188,Iced Mocha,It021,Drinks,Medium
1188,Toast,It014,Bakery,
1188,Apple Pie,It025,Bakery,
1189,Iced Mocha,It021,Drinks,Medium
1189,Mocha,It006,Drinks,Medium
1189,Apple Pie,It025,Bakery,
1189,Caramel Macchiato,It004,Drinks,Medium
1190,Iced Americano,It009,Drinks,Medium
1190,Tramisu,It023,Bakery,
1190,Iced Mocha,It021,Drinks,Medium
1190,Brownie,It016,Bakery,
1191,Herbal Tea,It020,Drinks,
1191,Mocha,It006,Drinks,Medium
1191,Caramel Macchiato,It004,Drinks,Medium
1192,Cookie,It017,Bakery,
1192,Iced Latte,It010,Drinks,Medium
1192,Iced Mocha,It021,Drinks,Medium
1192,Brownie,It016,Bakery,
1193,Cookie,It017,Bakery,
1193,Toast,It014,Bakery,
1193,Iced Mocha,It021,Drinks,Medium
1194,Mocha,It006,Drinks,Medium
1194,Americano,It022,Drinks,Medium
1195,Lemonade,It012,Drinks,Medium
1195,Cheesecake,It018,Bakery,
1195,Hot Chocolate,It008,Drinks,Medium
1196,Espresso,It005,Drinks,
1196,Donut,It024,Bakery,
1197,Sandwich Salami&Mozzarella,It013,Bakery,
1197,Herbal Tea,It020,Drinks,
1197,Hot Chocolate,It008,Drinks,Medium
1198,Tramisu,It023,Bakery,
1198,Herbal Tea,It020,Drinks,
1199,Cheesecake,It018,Bakery,
1199,Donut,It024,Bakery,
1200,Carrot Cake,It026,Bakery,
1200,Americano,It022,Drinks,Medium
1200,Flat White,It003,Drinks,
1201,Cappuccino,It001,Drinks,Medium
1201,Hot Chocolate,It008,Drinks,Medium
1201,Iced Americano,It009,Drinks,Medium
1201,Sandwich Salami&Mozzarella,It013,Bakery,
1202,Iced Tea,It011,Drinks,Medium
1202,Caramel Macchiato,It004,Drinks,Medium
1202,Iced Mocha,It021,Drinks,Medium
1203,Sandwich Salami&Mozzarella,It013,Bakery,
1203,Tramisu,It023,Bakery,
1203,Americano,It022,Drinks,Medium
1204,Iced Americano,It009,Drinks,Medium
1204,Iced Latte,It010,Drinks,Medium
1204,Cheesecake,It018,Bakery,
1204,Toast,It014,Bakery,
1205,Mocha,It006,Drinks,Medium
1205,Toast,It014,Bakery,
1205,Hot Chocolate,It008,Drinks,Medium
1205,Iced Americano,It009,Drinks,Medium
1206,Carrot Cake,It026,Bakery,
1206,Hot Chocolate,It008,Drinks,Medium
1206,Tea,It019,Drinks,
1206,Iced Tea,It011,Drinks,Medium
1207,Iced Mocha,It021,Drinks,Medium
1207,Cappuccino,It001,Drinks,Medium
1207,Caramel Macchiato,It004,Drinks,Medium
1208,Tea,It019,Drinks,
1208,White Mocha,It007,Drinks,Medium
1209,Mocha,It006,Drinks,Medium
1209,Caramel Macchiato,It004,Drinks,Medium
1209,Iced Latte,It010,Drinks,Medium
1209,Apple Pie,It025,Bakery,
1210,Sandwich Salami&Mozzarella,It013,Bakery,
1210,Mocha,It006,Drinks,Medium
1210,Brownie,It016,Bakery,
1210,Cheesecake,It018,Bakery,
1211,Flat White,It003,Drinks,
1211,Sandwich Salami&Mozzarella,It013,Bakery,
1211,Caramel Macchiato,It004,Drinks,Medium
1212,Iced Latte,It010,Drinks,Medium
1212,Iced Americano,It009,Drinks,Medium
1213,Croissant,It015,Bakery,
1213,Mocha,It006,Drinks,Medium
1214,Croissant,It015,Bakery,
1214,Tea,It019,Drinks,
1215,Flat White,It003,Drinks,
1215,Iced Tea,It011,Drinks,Medium
1215,Hot Chocolate,It008,Drinks,Medium
1215,Sandwich Salami&Mozzarella,It013,Bakery,
1216,Caramel Macchiato,It004,Drinks,Medium
1216,Cookie,It017,Bakery,
1216,Lemonade,It012,Drinks,Medium
1216,Iced Americano,It009,Drinks,Medium
1217,Espresso,It005,Drinks,
1217,Lemonade,It012,Drinks,Medium
1217,Sandwich Salami&Mozzarella,It013,Bakery,
1217,Flat White,It003,Drinks,
1218,Sandwich Salami&Mozzarella,It013,Bakery,
1218,Hot Chocolate,It008,Drinks,Medium
1218,Tramisu,It023,Bakery,
1218,Cappuccino,It001,Drinks,Medium
1219,Iced Americano,It009,Drinks,Medium
1219,Tea,It019,Drinks,
1220,Caramel Macchiato,It004,Drinks,Medium
1220,Apple Pie,It025,Bakery,
1220,White Mocha,It007,Drinks,Medium
1221,Flat White,It003,Drinks,
1221,Carrot Cake,It026,Bakery,
1221,Latte,It002,Drinks,Medium
1222,Tea,It019,Drinks,
1222,Caramel Macchiato,It004,Drinks,Medium
1222,Espresso,It005,Drinks,
1223,Espresso,It005,Drinks,
1223,Iced Mocha,It021,Drinks,Medium
1223,Croissant,It015,Bakery,
1223,Sandwich Salami&Mozzarella,It013,Bakery,
1224,Caramel Macchiato,It004,Drinks,Medium
1224,Iced Latte,It010,Drinks,Medium
1225,Iced Mocha,It021,Drinks,Medium
1225,White Mocha,It007,Drinks,Medium
1226,White Mocha,It007,Drinks,Medium
1226,Flat White,It003,Drinks,
1227,Apple Pie,It025,Bakery,
1227,Toast,It014,Bakery,
1227,Iced Americano,It009,Drinks,Medium
